gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure
0,0,1,1,0.9621754209229036,1,2,1,1.1645310871974868,1.427539359086801,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.583276888422749
0,0,0,0,-1.0738427650786138,1,0,0,-1.46443176706532,-0.9576432643706626,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7386049542130173
1,0,0,0,-1.1960038562387048,1,2,1,0.32033821111309646,-0.9060784300434129,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.0620484939191721
0,0,1,1,-1.0331224013585834,1,0,0,-0.467353566965646,-0.8527476767323534,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.28484064056393116
0,0,1,1,-1.1552834925186746,1,0,0,-1.4594463760648215,-0.9796510297063937,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7964123825286465
1,0,0,0,0.025607055362205634,1,0,1,0.8039211381614382,0.32922604710622144,0,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,0.45685384779153404
0,1,0,0,-0.21871512695797646,1,2,1,0.44164939212522314,-0.06464010824528367,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.24738748197245836
1,0,1,0,1.6137012404433893,1,2,1,-1.3697093380558512,-0.2463310976920268,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.6155440279302683
1,0,0,0,-1.2774445836787656,1,0,0,-1.4960059100684764,-0.9987008807442433,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.8407454588816818
1,1,0,0,1.5729808767233588,0,1,1,-0.2762469119465419,0.7520311998049115,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,-0.09540756323287784
0,0,0,0,-0.7888002190384014,1,2,1,0.7042133181514708,-0.4707352525596724,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.4205288073649571
0,0,1,1,-0.30015585439803716,0,1,1,-0.2047896409393986,-0.3440305654713106,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,-0.055382458337864725
1,0,0,0,1.4100994218432374,1,0,0,-0.47233895796614456,0.4318480140528753,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,-0.21684309154740375
1,0,0,0,-1.2774445836787656,0,1,1,-0.9742016520163136,-0.9917696487327894,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,-0.7120893962675129
1,0,0,0,-1.2367242199587352,1,0,0,-0.6784017859867437,-0.9715498763681658,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.5587127950831056
0,0,0,0,0.43281069256250915,1,2,1,-1.2982520670487077,-0.48285387158606796,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.5600040738431783
0,0,0,0,-0.38159658183809786,1,0,1,0.3402797751150897,-0.22224837755031904,0,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.21192609377087343
0,0,1,1,1.2879383306831464,1,0,0,-1.481049737066981,-0.4433193603360234,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6804139080442793
1,0,0,1,1.002895784642934,1,0,1,-1.5009913010689746,-0.4906459891021293,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6718225635802318
0,1,1,0,-1.2774445836787656,1,0,1,0.18905624809997262,-0.9763178576244527,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.4252765178282828
0,1,1,1,1.6137012404433893,1,2,1,0.7740087921584478,1.8293742238527486,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,0.4400396202558201
0,0,0,0,-0.9924020376385531,1,2,0,0.21232140610229844,-0.7585800469206894,1,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,0.023836029124574998
0,0,1,0,1.1657772395230555,1,2,1,1.2060760122016398,1.6287658272919416,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,0.575872251308027
1,0,0,0,1.2879383306831464,1,2,1,0.6493740171459885,1.3275883446031598,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.3310080693476185
1,1,1,0,1.5729808767233588,1,2,0,-1.3564149620545218,-0.23209337588505932,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.6028273473382824
0,0,1,1,1.3286586944031769,1,2,1,1.1396041321949948,1.8254229801264736,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,0.5908232887877894
1,0,0,0,-1.1960038562387048,1,0,0,-1.5009913010689746,-0.9803353233126202,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7512188675402935
1,0,0,0,-1.2774445836787656,1,0,1,-0.6351950639824246,-0.987266555324074,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.6285039288366516
1,0,0,1,-0.0965540357978854,1,0,0,-0.00869759491979612,-0.15538627002581593,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,0.017750250485291077
1,0,1,1,-0.7073594915983407,1,0,1,0.1574821050968162,-0.5344187059133176,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,0.09487912385543526
0,0,1,1,-0.9924020376385531,1,0,1,0.12590796209365976,-0.7582710110985227,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,0.025110753028749436
1,0,0,0,-1.0331224013585834,1,2,0,1.0049985751815391,-0.7180301322549542,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.3403090012627192
0,0,1,1,1.5322605130033284,1,2,1,1.4420511862252297,2.4937570935366358,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.8280611356539567
1,0,1,1,1.2064976032430856,1,0,0,0.7091987091519689,1.2950071393518667,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0.3541456089470608
0,0,1,1,-1.0738427650786138,1,0,0,-1.4976677070686424,-0.9573121545611983,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7368489569980832
0,0,1,1,-0.748079855318371,1,0,1,0.5363718211346925,-0.49848225459278583,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0.25698303119806465
0,0,0,0,-0.4223169455581282,1,2,1,0.6443886261454905,-0.20306608258868378,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,0.2956926749241446
1,0,1,1,-0.4223169455581282,1,0,0,-1.4827115340671475,-0.8220427604013584,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.70337812312734
1,0,1,1,-0.6666391278783103,1,0,0,-0.017006579920626735,-0.5553448458714653,0,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,-0.015375120885763
1,0,0,0,-0.9109613101984924,1,2,0,-1.2982520670487077,-0.8963438016451608,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.6277217118954538
0,0,0,1,-0.7888002190384014,1,0,1,-0.29120308494803704,-0.6698867659588362,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.10755808840621334
0,0,1,0,-0.5037576729981889,1,2,0,0.5862257311396761,-0.30442983225937326,1,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.2401488712308969
0,0,0,0,-1.2367242199587352,1,0,1,0.16412929309748078,-0.9477320440740296,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.26397841809650635
1,0,0,0,0.8400143297628127,1,2,1,0.30372024111143525,0.7400670986895993,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,0.1987615344033584
0,0,1,1,-0.8702409464784621,1,0,0,-1.4677553610656522,-0.9041579931485196,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6831349533012668
1,0,1,0,1.4915401492832983,1,0,0,-1.491020519067978,-0.40548454610789586,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6833612818311917
0,0,0,0,-1.1552834925186746,1,0,1,0.20401242110146783,-0.8868961350817778,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,-0.10773368812770663
1,0,1,0,1.6137012404433893,1,2,1,0.8072447321617703,1.753792891345684,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.4016033268790715
1,1,1,0,1.0436161483629645,0,1,1,-0.6468276429835875,0.1630309967424102,1,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,-0.2661266210924031
0,0,1,1,-0.6666391278783103,1,0,0,-1.4744025490663168,-0.8655285153776776,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,-0.6927355524535044
1,0,1,0,0.43281069256250915,1,0,1,0.6477122201458225,0.5550870851355102,0,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,0.31572504025364234
0,0,1,0,-1.2367242199587352,1,2,1,1.3174164112127704,-0.9002288234095427,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,0.3238514051427539
1,0,1,0,-0.748079855318371,1,0,0,0.5712695581381809,-0.4857014159474615,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0.28861439436307695
0,0,1,0,0.8400143297628127,1,0,1,1.0000131841810405,1.2000669199847858,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0.514999289630613
0,0,0,0,-0.015113308357824713,1,0,0,-1.4694171580658184,-0.718449538013609,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.6775104410097962
